"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
2000,"CO","ADAMS",825,7500,7500,-104.3379,39.8736,7.82375972844633,11.930358961975,12.0114027057322,19.136660929597,24.1537465275894,28.9841095036013,33.5222646929688,32.3237034942533,25.7962333221311,18.5484182811698,5.06230592389253,5.46910068763033,-8.16458515875722,-5.5625283103926,-3.15214945186395,0.0534303018491807,5.98997570467314,10.3340233591184,15.2127964597251,14.193999857381,7.88423296945409,1.86915570185187,-8.72762553544705,-10.9450509464833,8.06766537186987,9.51709578518464,51.8536322545795,31.6612724858886,63.0488494466822,22.1447659187766,55.5587449873404,82.6495916894863,44.2798923364885,26.7091647884097,19.4348816966,9.91055389053321
1999,"CO","ADAMS",1195,9200,9200,-104.3379,39.8736,7.6107099726548,12.3485055399387,15.3547059732655,13.1753326853203,20.1823357445925,26.3547573998393,31.8927623970482,29.4934641743778,23.2708524754559,20.6149180846023,17.3231135630542,7.50606630331643,-7.36590891428254,-6.44186407932642,-3.57515082724135,-1.3300088934263,4.92252608509378,9.59707883444395,14.752267020076,13.4480368630325,6.4009923712317,0.129901054081313,-3.3028611775694,-6.91687349338018,11.1877321552187,7.73556735348476,7.20855105896142,146.726987477843,95.7900970379055,44.866118597275,42.9339223376153,76.2093382765057,32.580136959328,9.43898032017752,10.7004065253783,11.2095094687117
1998,"CO","ADAMS",900,4200,4000,-104.3379,39.8736,6.62634202858184,7.26347786295137,10.7430375768065,15.059500540584,24.4378618764888,26.6481513352438,31.5658361374265,30.5956457846847,29.1159783791999,18.0187064097691,12.5535881692357,5.88862841296993,-7.78755930693855,-6.08728522491039,-5.84328679736088,-0.867488102522548,5.78875587865616,8.19106313851226,14.9077289953247,12.9427552690827,10.1760472731466,1.77793041132131,-2.41491045345334,-10.7856377908755,4.11221606249182,12.2040742387041,20.2139545268708,45.235010575375,42.1110566614454,29.5243897058961,102.041009886387,33.1366989911418,19.522707338692,41.5253340804523,15.3288303860278,10.6411933922187
1997,"CO","ADAMS",1100,2000,2000,-104.3379,39.8736,4.2659590600288,5.44828350368272,15.0773376303617,12.8431971009594,22.2740732263637,28.2959215360304,31.8471353409444,28.3718800142096,26.163694261327,18.3267869260982,7.92914630753138,2.90418256060911,-10.7293902858267,-8.3729058699742,-4.44633105409624,-3.09918505363886,5.26403411124573,11.5142288612216,13.2788870311698,12.8912266903879,9.15563518429771,0.749605853129482,-6.02305808943532,-8.74811306100087,13.2008990332749,16.3336682897683,10.0376754257793,39.0334348344134,41.6108498250871,64.3573697106274,98.3400038091078,113.569251304223,16.527679184928,61.4991400982158,21.6074284795742,19.4949203084349
1996,"CO","ADAMS",565,1700,1600,-104.3379,39.8736,5.3046634635332,9.65184913379485,10.6818741677762,17.7637699691605,23.0502158592751,29.3916153821293,31.2602210245254,31.0327707129007,23.9298259988651,19.4373486048069,10.61353264271,8.24596029260128,-12.2661473604971,-8.23387344643037,-6.41429402792689,-0.274797788388783,5.98999203950133,11.380213319419,14.2348023844391,12.722840721013,7.81969463846262,1.81389899938091,-5.40745018666113,-8.45746501824134,12.136337505815,3.66896128875207,26.4350322289032,19.5407528250141,74.0279927070344,45.9009485445454,78.8470442938799,35.4833832166931,73.3091611338503,9.94740958248322,9.88322688768288,3.00681390640863
1995,"CO","ADAMS",570,4200,4200,-104.3379,39.8736,6.19863524390472,10.6321714936371,12.1969960840961,13.1975935222464,15.8978731869447,25.0140426420706,30.6168194848502,33.0539452127716,24.7155800857232,18.1619509238799,13.3614789083506,8.04187164220985,-9.52361281125778,-6.50398443612361,-4.17751791795916,-1.37985914275125,4.13667973631717,9.55158047492168,12.5220240490567,14.1013677253656,8.16908271120082,-0.305256108087024,-3.93743352149649,-8.40601708087046,10.3425860062171,15.0258835626477,13.2449747020527,67.1873501120802,133.458882177961,101.033485198217,32.4032031660852,24.4411085020163,67.0122427204621,15.1366064844207,13.7297685589204,2.7592246679559
1994,"CO","ADAMS",420,3300,3000,-104.3379,39.8736,6.98700547511044,6.78158384900397,14.2909309679868,16.4105313505999,25.2648103271203,31.9497331320752,32.2698733613258,32.1120115568761,27.7812282582305,17.5582504149891,9.3230649713788,9.16893092995761,-9.09076761434466,-9.2395573370542,-3.32997515732227,0.492062528728117,7.66539439725524,12.7277338890461,13.2155683079475,14.1117886091986,8.56691207743547,2.49587974436083,-5.28196689954177,-7.37321142856984,18.261062829885,8.53725023845146,11.1668911780875,52.704512106947,34.7797900149893,24.8559644093559,17.4090808362636,42.4185272679985,12.4427899067117,55.2274405048339,15.6937822371686,6.46052841789906
1993,"CO","ADAMS",920,5300,4800,-104.3379,39.8736,2.02816900341039,3.1488542285344,12.3201883909112,15.4620407514159,22.0667266792198,27.218362994746,31.1292383230469,28.4854568846699,23.3247576423193,16.2236127641504,7.4658544261081,7.1848920945232,-11.8662803957664,-10.781264172804,-2.84548303475175,0.231256069327316,5.62545826657122,9.10771810800992,12.1838103913144,11.8806519193268,6.10714061216413,0.85079402425491,-7.77487029043058,-8.21213127044805,12.1580991914173,20.6506973952729,11.8918924124839,49.2413103742083,33.6454646697291,82.5733089188309,61.9945616608871,39.7962609593599,52.0753599655676,46.49314518967,27.0870339581002,6.24389929506964
1992,"CO","ADAMS",1000,4800,4700,-104.3379,39.8736,5.21071369302992,9.9319084922045,12.590587483482,20.1048302849142,23.5271749177508,25.9557556113423,29.2745272910361,28.2251623701351,27.1862763222946,21.0541417165499,6.56049745990642,1.99456229481589,-9.79350182028209,-4.81733626611291,-2.43487529409018,2.65798239841994,6.76506999040419,10.0833309623018,12.7700684555779,11.5923155227756,8.04575903614747,1.97546096885251,-7.73856263669567,-12.5764874273904,24.6628242692109,1.20183456240002,77.6754265730251,17.405137083654,19.1755552789369,77.7372963810082,63.7759819634438,72.1343946517317,1.57837428746445,7.56652327270353,28.3083347362526,12.1290932940556
1991,"CO","ADAMS",660,4200,4000,-104.3379,39.8736,3.96946253910078,11.8584539166983,12.5711210624157,15.6177542898134,23.2526377887265,28.8954280786968,30.6422673397683,29.5978282442098,25.3750318342907,19.5363531541436,7.10846756923461,6.16514662514251,-11.9014006761977,-6.00323400348839,-3.528320543088,0.423774602442628,6.74961039966453,11.8164853642089,13.6956675440849,12.9991588249409,7.48080839373671,0.223368217923226,-6.75123545221188,-8.77617820829533,8.05808816152015,0.353801213489244,20.6743284626939,22.8495218351572,56.8627482481885,72.1723061653011,137.402257237598,50.77551919929,25.2124617227652,13.6964009534533,53.189538281537,4.5864630010885
2009,"CO","ARAPAHOE",580,500,500,-104.3381,39.6497,7.62634955450917,11.2174069989825,12.8967798535462,14.2999894108977,21.0906458768434,24.471196688179,28.9374139847457,28.671508239683,24.0147942687342,12.2299905782465,12.8061510499015,2.46348644030556,-7.47369052498848,-7.12031102947355,-4.68980388523882,-0.479571097554025,6.24301160722295,9.78666148702744,12.7907432897311,11.7431076421553,8.07936608848561,-1.87281042485517,-3.389321617384,-12.2805440094579,8.66367080679964,2.52628529431859,24.0618318820513,104.349997428725,67.3322960221173,97.6520939112481,72.6547495539085,44.6581781717197,38.8131375409892,52.8651702757351,18.164641524654,19.5651229802757
2007,"CO","ARAPAHOE",600,1700,1500,-104.3381,39.6497,-1.32896868746886,3.4817507844055,14.1653238883794,14.4376094541904,21.4448256469632,27.9789703001436,32.1126272314946,31.0065975184988,25.7469753271787,19.9152036354995,13.0143266918902,2.63504220255513,-15.0097465744147,-10.2049007189887,-1.12847512699709,-0.235746555042732,6.33501448614142,10.564559971353,14.7731308686653,14.5561076026645,8.67302363491655,2.49576597759164,-4.50123817835788,-11.2802976006792,21.7204913680977,16.4739124968653,15.9919873463661,99.1610446601752,74.8457855546532,46.7008676554434,41.0162182506719,85.5093849351737,18.9040863524133,17.8136744157355,6.49645227273999,28.6559733056832
2004,"CO","ARAPAHOE",1090,3400,3300,-104.3381,39.6497,7.41925392254867,5.2852093888888,15.6079315689871,15.6323575007319,22.6948614384611,25.0776398145182,29.1445871369421,27.8921843937265,25.3858570012789,18.4861612785685,9.00313268746448,7.91228028315995,-9.50877912749276,-8.28994125144284,-2.00375797794386,0.851580888387989,5.3539708995859,9.2055962880111,12.3368150638371,10.6784241161365,7.74313780220016,1.76703482591916,-4.62020430083905,-7.35974441204683,10.0921627468339,17.7683943666615,15.2738467078512,66.8343490036604,55.9510237372101,73.464660185354,79.5880081333307,49.5543873685778,27.8365608803967,23.0033184926114,29.8222225786482,7.22549734823395
2003,"CO","ARAPAHOE",1300,3000,3000,-104.3381,39.6497,10.3035717121693,4.32987249134523,10.7574016202481,17.8009780105191,21.2459878129765,24.0596389018914,34.5021725861788,31.4478733087095,23.4969753271787,21.6425512668171,9.42255337524681,8.1809686235633,-7.07547114509585,-10.2527792902148,-3.55109746848492,2.01380062573517,5.78367956549401,9.38085048017038,15.0532032972906,13.7985670764463,5.73708278410295,2.86345724404535,-6.28409217361558,-8.61372321798919,6.01092329785567,21.5644461933175,91.8891362743442,42.9159042633221,42.5076887617533,75.0623826138661,22.3123534087108,70.2813851249637,5.67690959467519,3.54006469914752,3.98682575860356,13.0458467247607
2002,"CO","ARAPAHOE",400,2700,1700,-104.3381,39.6497,6.28947500276622,8.45165200053534,9.11893860462833,18.6386189374409,21.7457205933203,30.8199535431364,33.2951176083794,30.6618267955389,25.0994470442908,14.9882343945363,9.5193871483107,8.27115879137999,-9.92075745927897,-9.34473169713496,-8.38319995926613,-0.353307495124887,3.70818436899637,11.8551002210707,14.6959798434683,12.1433708118287,8.60607427339905,-1.28789202910154,-5.26120901356393,-8.09479025343174,10.6225601418303,9.18896388777598,23.1854147311396,6.67568777655359,28.3663326436223,54.9330549231649,9.7907692443707,21.1258104404061,29.2665565827081,18.9512111364773,7.94951194797273,1.87377597225006
2001,"CO","ARAPAHOE",1295,2700,2700,-104.3381,39.6497,5.36243508264927,5.5655501784269,10.1678760493153,16.646272055065,20.4067350533359,28.7482217948453,32.3304726470898,30.4332979301752,27.0000175577904,19.203449474642,13.1345622082698,7.00646633457056,-9.20230684656052,-8.97994802521043,-3.84904947245816,0.565865972105338,5.20212481545995,10.5608303864279,14.7288352072922,13.0782462282633,8.35796352655647,0.382934175085153,-4.83247438879118,-8.36805900782783,13.8678926829437,17.2097509839046,38.2935449051561,59.1559919810822,118.567391244566,30.3522226532871,77.3556233638525,31.2788470751102,40.6966573805378,5.97272713942988,37.5643513532768,4.64484163583959
2000,"CO","ARAPAHOE",1065,1500,1500,-104.3381,39.6497,8.0154951613173,11.6532682386443,11.4535491687558,18.3814984698173,23.4217985434793,28.287942678278,32.6604366310443,31.5190845143052,25.09397996432,18.1312242191165,4.97537245297946,5.56849089674258,-7.82242826077307,-5.58126398758985,-3.35933399839003,-0.216068594898714,5.51455452729511,9.94304930837156,14.6697128619394,13.87717335027,7.53874637345409,1.84862367919494,-8.68602739515617,-10.6317702692452,9.84141072024064,10.6883906432232,52.8304742635845,40.0704780093702,58.1804381140125,22.4065508793242,68.5480408449751,86.650213553177,40.9384862553365,29.2660122392771,18.900057679651,11.1427499744821
1999,"CO","ARAPAHOE",1200,3700,3500,-104.3381,39.6497,7.67765849846601,12.1023965992942,14.7827795475709,12.4653623346877,19.4142036557136,25.6302232495675,31.2790342097156,28.845766979368,22.7587603219637,20.2491118211502,17.2122159183206,7.42386915489157,-7.12738940192499,-6.51283106962805,-3.83131563364968,-1.71435789586962,4.37639043146389,9.0454400380111,14.2334099313119,12.9955829297201,6.07463823256839,-0.0905029875249918,-3.44792759385122,-6.77070912431511,10.8391173093715,9.13054045857034,7.86935599881477,154.233913176492,106.41106508316,40.8303358224226,37.6939123500529,72.0960620023368,30.7423570652553,9.09556446896483,9.86172440117571,13.6321443196286
1998,"CO","ARAPAHOE",1200,1100,1000,-104.3381,39.6497,6.83053560590826,7.08025948008684,10.3874132023241,14.3188274018129,23.7112000801632,26.2338775451647,30.8812014355399,29.6191906801205,28.2881469216854,17.7772623658635,12.3388639157812,5.93696104604964,-7.61666971551591,-6.2074463471369,-6.1419272578797,-1.08331866400338,5.29871685456017,7.69360193183731,14.3853398308774,12.5690612709423,9.83289794248986,1.64408462569099,-2.33538183711187,-10.4447001025055,5.12585259010406,14.6504589125647,19.8087880439479,45.8222715797323,43.8400808439057,32.5868107369642,109.305904850393,37.3562737519294,18.9110233078974,41.6169100077186,16.8619418706616,10.9928310997817
1997,"CO","ARAPAHOE",600,500,500,-104.3381,39.6497,5.13229924066583,5.71091187259323,15.0173246947927,12.8550525918603,21.9124005545491,27.3345051697906,31.2494565955774,27.8998315173853,25.3499991909194,17.9448691303718,7.59262976430714,3.03083127346,-10.4604252922171,-8.385097073566,-4.58618575693343,-3.39297894856165,4.64757760274384,11.0129672745391,12.8357108578098,12.4728757912481,8.86232749820969,0.847546123432533,-6.09560510675817,-8.72493561903706,13.8972791201604,15.2356162369818,10.4906603678199,43.0321705097532,45.3823462428279,68.9283330955456,104.498805251229,118.258990107042,14.0137225888095,60.9357716449719,22.8640943813214,24.1211532902658
1996,"CO","ARAPAHOE",765,1500,1500,-104.3381,39.6497,5.27312131994982,9.6599566393,10.5108973449187,16.9719137896109,22.7231305161196,28.5048019836577,30.6949367312731,30.2877170587095,23.2669036504141,19.1224384283353,10.6090164273775,8.35595679935472,-11.9476469521064,-7.96575698062512,-6.2955134191818,-0.581521189837184,5.43393197230123,10.8001685546435,13.7460379523446,12.4335509867849,7.53778603604824,1.7408479919118,-5.31625257690953,-8.1202678410247,13.5597991957793,3.31047521015663,31.3308159791366,23.4755125666242,81.054333964431,44.5213246327451,96.7954315528849,42.8077973155246,70.5609579819834,9.30373568114961,7.95799324642368,3.92219109749261
1995,"CO","ARAPAHOE",660,2500,2500,-104.3381,39.6497,6.5983562194307,10.7379507779745,11.8529749694806,12.9333943949982,15.4368244891835,24.6654733258677,29.7713929170957,32.2293912752604,24.4634400427812,17.9781928331426,13.4282036013247,7.85981288116966,-9.11223536076406,-6.59371765689633,-4.20949084656077,-1.71253367645314,3.50894352235991,9.14325200181958,12.1878076360548,13.9023458310818,7.79155350090333,-0.140800869082753,-3.69625878680462,-8.20940882471505,10.0043792338503,16.8011658857752,19.0440302752608,75.8135573314672,142.147112660841,106.439220816674,39.8740761736459,27.6726460064068,66.4162632429376,14.31177095497,14.5028223161195,2.84891782360046
1994,"CO","ARAPAHOE",625,3800,3600,-104.3381,39.6497,6.49678576161835,7.52100121180774,13.9219521932076,15.5636668474514,24.3240712195138,30.9488869222472,31.5716341752729,31.2974226951888,26.9924547558686,17.257803113352,9.72302297550588,9.32472206064808,-8.85719584081497,-9.22473983458347,-3.43185837014216,0.172445546642776,7.14858746015204,12.1582295267518,12.7129320008508,13.6131573581618,8.3259732158822,2.07858235349177,-5.31642858156735,-7.01295373796563,19.1448585980801,8.08194689161633,13.9856553997506,59.0755726608164,45.737939017324,28.7926297450342,15.7285385079945,54.1808664056582,12.9250950488709,52.7877603858391,13.5236735435579,5.53877632656261
1993,"CO","ARAPAHOE",1150,1600,1600,-104.3381,39.6497,3.08735465213196,3.70440811905231,12.2657117603164,14.9976041825618,21.3110010084245,26.7683815462391,30.7060974752288,27.8334019847286,23.381598953918,15.945831346827,7.20835262884764,7.69394054255232,-11.3801416334762,-10.5989093067888,-3.1036808950733,-0.118200900156123,5.29373105248594,8.67161701746609,11.8353981806412,11.4498354080901,5.74494148938845,0.582784685424543,-7.80556604425817,-8.16056297248191,12.7641338584596,21.5005573701592,12.6625725876826,61.516105600719,35.9380462187692,74.4330896136285,71.1410915461043,46.5202975142505,48.5332559720316,40.6944049149638,26.6790072560912,6.91467257980691
1992,"CO","ARAPAHOE",1310,1900,1900,-104.3381,39.6497,4.66636713504115,8.76505698197854,11.9786553897377,19.5886927754481,22.8002814631659,24.7761875028015,28.5860865294899,27.7777459195112,26.1850626292382,20.7829754530134,6.33248292444326,2.67271357048775,-9.32089682707091,-4.81521734299531,-2.60681344138731,2.46614420752812,6.01358240971104,9.09829208102363,12.1636448580033,11.2138032841825,8.13240207448168,2.16719874760612,-7.74555916108097,-11.9491542681477,27.2696360794089,0.996595707319578,88.4008572599354,16.5488558656354,21.3635436688299,76.8123747252714,71.1517185237023,76.2242643414113,1.11829535277324,6.79135820303141,28.1020001058339,14.3419201205629
1991,"CO","ARAPAHOE",950,1900,1800,-104.3381,39.6497,4.12034794064443,11.5318442959218,11.9162225939751,15.0874479325618,22.5682207484854,28.1031587131468,29.895139351258,28.5432817936056,24.6930519831491,19.2920137443682,7.23142742719457,5.65043532146356,-11.6567091840107,-5.70567797622141,-3.79788379354787,-0.0492115638978088,6.22232385545783,11.2913606700856,13.3110905775471,12.75250721156,7.07279301346775,0.455615881657662,-6.95158811910839,-8.68420333129592,9.90652708035676,0.171146168214399,20.2083203356177,27.8300000083002,50.6846711981338,68.4947590718038,146.624209178062,75.8206954053588,21.0364403441746,14.8946815960815,51.3960955862464,5.54470108384907
